team no,raw_avg_norm,indiv_norm_avg,raw_avg_norm_cdf_scaled,indiv_norm_avg_cdf_scaled,raw_avg
50,1.1635062694825953,1.123437151994768,4.388439610208864,4.346870303681816,4.4
67,0.973600729857208,0.949209477404348,4.174362940471468,4.143714794269739,4.2
97,0.42549998853025345,0.43012358520291016,3.323819425075376,3.3322356391460213,3.6
103,-0.12260075279670105,-0.12219744610522362,2.2560581457415845,2.2568566225284714,3.0
110,-1.2993444202304985,-1.2709316298920734,0.48456439123394757,0.5093824317978191,1.7
123,-1.7669029767775644,-1.7270622732119723,0.19311119605107424,0.21039120044472306,1.2
147,-0.48800124701467057,-0.4466835086320965,1.5638723944745587,1.6377589766446339,2.6
177,-0.034853275500409904,-0.045072866555841765,2.4304918467611323,2.4101230719678464,3.1
186,1.14909568444979,1.109177509795181,4.373708680738314,4.331615968154078,4.4
